order_id,order_date,supplier,shipping_mode,product_category,order_value_eur,promised_lead_time_days,actual_lead_time_days,is_delayed,delay_days,is_defective,is_otif
ORD-12074,2025-02-22,Supplier C (USA),Express Courier,Electronics,1778.0,30,28,False,0,False,True
ORD-12075,2025-10-31,Supplier A (Germany),Rail Freight,Heavy Machinery,9313.52,21,21,False,0,False,True
ORD-12076,2025-03-10,Supplier B (China),Ocean Cargo,Industrial Components,4385.55,14,22,True,8,False,False
ORD-12077,2025-12-27,Supplier C (USA),Air Freight,Industrial Components,2789.15,30,30,False,0,False,True
ORD-12078,2025-03-31,Supplier E (Vietnam),Ocean Cargo,Raw Materials,1301.12,14,17,True,3,False,False
ORD-12079,2025-08-08,Supplier B (China),Ocean Cargo,Industrial Components,3989.67,7,7,False,0,False,True
ORD-12080,2025-07-11,Supplier A (Germany),Express Courier,Electronics,3793.13,30,28,False,0,False,True
ORD-12081,2025-03-04,Supplier C (USA),Express Courier,Heavy Machinery,5643.87,21,34,True,13,False,False
ORD-12082,2025-03-14,Supplier C (USA),Express Courier,Industrial Components,8776.67,30,32,True,2,False,False
ORD-12083,2025-06-10,Supplier B (China),Ocean Cargo,Industrial Components,2574.03,14,13,False,0,False,True
ORD-12084,2025-06-18,Supplier E (Vietnam),Ocean Cargo,Electronics,20062.63,45,45,False,0,False,True
ORD-12085,2025-03-30,Supplier D (India),Air Freight,Heavy Machinery,3194.46,45,43,False,0,False,True
ORD-12086,2025-06-25,Supplier A (Germany),Rail Freight,Heavy Machinery,7956.59,14,18,True,4,False,False
ORD-12087,2025-09-26,Supplier A (Germany),Air Freight,Raw Materials,5282.39,7,10,True,3,False,False
ORD-12088,2025-03-14,Supplier B (China),Air Freight,Raw Materials,4192.42,30,30,False,0,False,True
ORD-12089,2025-09-02,Supplier D (India),Air Freight,Heavy Machinery,5074.82,45,45,False,0,False,True
ORD-12090,2025-03-18,Supplier A (Germany),Express Courier,Electronics,2316.4,7,8,True,1,False,False
ORD-12091,2025-06-08,Supplier C (USA),Ocean Cargo,Electronics,3604.53,14,16,True,2,True,False
ORD-12092,2025-11-20,Supplier C (USA),Ocean Cargo,Raw Materials,1682.77,7,7,False,0,False,True
ORD-12093,2025-04-08,Supplier A (Germany),Rail Freight,Industrial Components,3167.14,14,18,True,4,False,False
ORD-12094,2025-04-12,Supplier C (USA),Rail Freight,Electronics,3383.5,30,29,False,0,False,True
ORD-12095,2025-05-12,Supplier E (Vietnam),Ocean Cargo,Industrial Components,9664.14,7,8,True,1,False,False
ORD-12096,2025-04-12,Supplier A (Germany),Air Freight,Electronics,3768.6,30,28,False,0,False,True
ORD-12097,2025-01-19,Supplier B (China),Express Courier,Heavy Machinery,3434.18,7,11,True,4,False,False
ORD-12098,2025-03-23,Supplier B (China),Rail Freight,Raw Materials,5860.75,14,13,False,0,False,True
ORD-12099,2025-10-06,Supplier D (India),Ocean Cargo,Industrial Components,5679.86,14,16,True,2,False,False
ORD-12100,2025-12-05,Supplier E (Vietnam),Ocean Cargo,Industrial Components,3063.05,7,10,True,3,False,False
ORD-12101,2025-12-31,Supplier B (China),Air Freight,Heavy Machinery,6737.09,14,15,True,1,False,False
ORD-12102,2025-11-27,Supplier D (India),Express Courier,Electronics,4260.25,21,24,True,3,False,False
ORD-12103,2025-05-09,Supplier B (China),Ocean Cargo,Industrial Components,3059.08,21,21,False,0,True,False
ORD-12104,2025-12-10,Supplier B (China),Ocean Cargo,Electronics,3306.41,30,32,True,2,False,False
ORD-12105,2025-11-06,Supplier B (China),Air Freight,Heavy Machinery,10503.68,21,25,True,4,False,False
ORD-12106,2025-03-30,Supplier A (Germany),Rail Freight,Raw Materials,3386.86,21,30,True,9,False,False
ORD-12107,2025-08-01,Supplier B (China),Ocean Cargo,Industrial Components,6056.58,45,45,False,0,False,True
ORD-12108,2025-05-23,Supplier C (USA),Air Freight,Electronics,1761.78,45,50,True,5,False,False
ORD-12109,2025-03-06,Supplier A (Germany),Ocean Cargo,Industrial Components,11994.99,45,48,True,3,False,False
ORD-12110,2025-03-17,Supplier E (Vietnam),Ocean Cargo,Electronics,3082.83,45,54,True,9,False,False
ORD-12111,2025-07-18,Supplier A (Germany),Ocean Cargo,Electronics,6769.83,14,16,True,2,False,False
ORD-12112,2025-05-23,Supplier A (Germany),Express Courier,Electronics,4018.83,30,31,True,1,False,False
ORD-12113,2025-11-12,Supplier B (China),Ocean Cargo,Heavy Machinery,6708.08,30,38,True,8,False,False
ORD-12114,2025-04-03,Supplier D (India),Rail Freight,Raw Materials,7007.61,21,21,False,0,False,True
ORD-12115,2025-11-01,Supplier A (Germany),Air Freight,Industrial Components,4377.66,30,30,False,0,False,True
ORD-12116,2025-08-12,Supplier B (China),Air Freight,Raw Materials,1104.59,21,20,False,0,False,True
ORD-12117,2025-10-18,Supplier E (Vietnam),Air Freight,Electronics,11764.15,30,36,True,6,False,False
ORD-12118,2025-04-12,Supplier B (China),Ocean Cargo,Electronics,4394.36,7,5,False,0,False,True
ORD-12119,2025-09-24,Supplier B (China),Ocean Cargo,Raw Materials,6597.23,7,6,False,0,False,True
ORD-12120,2025-12-21,Supplier D (India),Express Courier,Raw Materials,8547.34,30,30,False,0,False,True
ORD-12121,2025-04-20,Supplier A (Germany),Express Courier,Industrial Components,3409.29,14,14,False,0,False,True
ORD-12122,2025-11-26,Supplier B (China),Ocean Cargo,Electronics,7433.17,21,23,True,2,False,False
ORD-12123,2025-09-22,Supplier B (China),Rail Freight,Raw Materials,2702.46,30,29,False,0,False,True
ORD-12124,2025-01-03,Supplier B (China),Air Freight,Heavy Machinery,6701.15,21,24,True,3,False,False
ORD-12125,2025-03-26,Supplier B (China),Express Courier,Electronics,4992.85,45,49,True,4,False,False
ORD-12126,2025-10-09,Supplier A (Germany),Ocean Cargo,Electronics,3505.2,30,29,False,0,False,True
ORD-12127,2025-11-24,Supplier B (China),Ocean Cargo,Industrial Components,5103.05,14,14,False,0,False,True
ORD-12128,2025-10-31,Supplier A (Germany),Express Courier,Heavy Machinery,2112.96,45,49,True,4,False,False
ORD-12129,2025-04-27,Supplier D (India),Ocean Cargo,Industrial Components,6293.24,30,29,False,0,False,True
ORD-12130,2025-08-09,Supplier B (China),Air Freight,Heavy Machinery,6838.05,7,5,False,0,False,True
ORD-12131,2025-06-03,Supplier B (China),Ocean Cargo,Industrial Components,6480.24,30,36,True,6,False,False
ORD-12132,2025-06-02,Supplier D (India),Ocean Cargo,Heavy Machinery,16345.97,7,8,True,1,False,False
ORD-12133,2025-01-12,Supplier C (USA),Express Courier,Heavy Machinery,4555.18,7,6,False,0,False,True
ORD-12134,2025-05-13,Supplier A (Germany),Ocean Cargo,Heavy Machinery,4813.13,30,31,True,1,False,False
ORD-12135,2025-10-31,Supplier E (Vietnam),Rail Freight,Raw Materials,1927.12,30,30,False,0,False,True
ORD-12136,2025-10-20,Supplier A (Germany),Ocean Cargo,Electronics,17291.59,7,13,True,6,False,False
ORD-12137,2025-10-27,Supplier A (Germany),Ocean Cargo,Heavy Machinery,1482.5,21,20,False,0,False,True
ORD-12138,2025-08-16,Supplier D (India),Express Courier,Raw Materials,5900.85,45,49,True,4,False,False
ORD-12139,2025-09-28,Supplier B (China),Ocean Cargo,Raw Materials,3005.43,14,14,False,0,False,True
ORD-12140,2025-02-12,Supplier B (China),Rail Freight,Industrial Components,5166.0,30,31,True,1,False,False
ORD-12141,2025-12-09,Supplier A (Germany),Ocean Cargo,Electronics,1725.98,45,47,True,2,False,False
ORD-12142,2025-11-22,Supplier B (China),Ocean Cargo,Electronics,10029.95,45,53,True,8,False,False
ORD-12143,2025-10-29,Supplier B (China),Air Freight,Industrial Components,2288.97,21,22,True,1,False,False
ORD-12144,2025-12-30,Supplier E (Vietnam),Ocean Cargo,Electronics,12493.98,45,51,True,6,False,False
ORD-12145,2025-01-21,Supplier A (Germany),Air Freight,Industrial Components,2340.01,30,31,True,1,False,False
ORD-12146,2025-04-17,Supplier D (India),Express Courier,Raw Materials,10723.25,45,51,True,6,False,False
ORD-12147,2025-12-02,Supplier C (USA),Air Freight,Raw Materials,2528.11,30,30,False,0,False,True
ORD-12148,2025-10-30,Supplier D (India),Air Freight,Heavy Machinery,3005.84,30,32,True,2,False,False
ORD-12149,2025-04-27,Supplier D (India),Air Freight,Industrial Components,4907.52,7,7,False,0,False,True
ORD-12150,2025-05-04,Supplier C (USA),Air Freight,Raw Materials,2494.04,21,27,True,6,False,False
ORD-12151,2025-10-08,Supplier B (China),Ocean Cargo,Raw Materials,2435.97,14,17,True,3,False,False
ORD-12152,2025-10-19,Supplier A (Germany),Express Courier,Industrial Components,2517.26,7,11,True,4,False,False
ORD-12153,2025-07-22,Supplier A (Germany),Express Courier,Raw Materials,6342.86,14,13,False,0,False,True
ORD-12154,2025-02-20,Supplier D (India),Express Courier,Electronics,4913.0,30,31,True,1,False,False
ORD-12155,2025-09-28,Supplier D (India),Express Courier,Raw Materials,5126.12,7,14,True,7,False,False
ORD-12156,2025-11-20,Supplier B (China),Air Freight,Industrial Components,3790.65,45,43,False,0,False,True
ORD-12157,2025-10-04,Supplier A (Germany),Express Courier,Electronics,7623.26,45,54,True,9,False,False
ORD-12158,2025-05-21,Supplier B (China),Air Freight,Electronics,11384.94,14,15,True,1,False,False
ORD-12159,2025-10-02,Supplier C (USA),Ocean Cargo,Raw Materials,7789.2,30,35,True,5,False,False
ORD-12160,2025-10-17,Supplier B (China),Ocean Cargo,Heavy Machinery,4158.14,14,15,True,1,False,False
ORD-12161,2025-11-30,Supplier D (India),Air Freight,Electronics,1850.8,21,22,True,1,False,False
ORD-12162,2025-02-21,Supplier E (Vietnam),Express Courier,Industrial Components,1010.64,45,46,True,1,False,False
ORD-12163,2025-01-27,Supplier A (Germany),Ocean Cargo,Heavy Machinery,4666.24,7,7,False,0,True,False
ORD-12164,2025-06-06,Supplier B (China),Express Courier,Heavy Machinery,997.69,7,5,False,0,False,True
ORD-12165,2025-08-27,Supplier B (China),Ocean Cargo,Electronics,4190.42,7,15,True,8,False,False
ORD-12166,2025-06-05,Supplier B (China),Air Freight,Raw Materials,15094.69,45,46,True,1,False,False
ORD-12167,2025-10-18,Supplier A (Germany),Express Courier,Heavy Machinery,1953.2,30,28,False,0,False,True
ORD-12168,2025-05-16,Supplier A (Germany),Air Freight,Raw Materials,1756.56,45,45,False,0,False,True
ORD-12169,2025-05-24,Supplier D (India),Ocean Cargo,Electronics,8180.82,45,46,True,1,False,False
ORD-12170,2025-04-16,Supplier B (China),Air Freight,Industrial Components,520.82,7,9,True,2,False,False
ORD-12171,2025-06-07,Supplier B (China),Ocean Cargo,Heavy Machinery,6670.48,45,43,False,0,False,True
ORD-12172,2025-05-26,Supplier E (Vietnam),Ocean Cargo,Industrial Components,15911.66,7,9,True,2,False,False
ORD-12173,2025-01-02,Supplier D (India),Ocean Cargo,Raw Materials,2445.52,30,29,False,0,False,True
ORD-12174,2025-03-18,Supplier A (Germany),Rail Freight,Raw Materials,2131.56,21,25,True,4,False,False
ORD-12175,2025-05-12,Supplier C (USA),Express Courier,Industrial Components,7879.49,7,8,True,1,False,False
ORD-12176,2025-03-31,Supplier B (China),Express Courier,Electronics,1926.39,14,18,True,4,False,False
ORD-12177,2025-12-11,Supplier D (India),Express Courier,Electronics,9401.79,21,31,True,10,False,False
ORD-12178,2025-12-16,Supplier D (India),Air Freight,Heavy Machinery,2056.07,30,33,True,3,False,False
ORD-12179,2025-09-20,Supplier C (USA),Ocean Cargo,Heavy Machinery,20225.95,21,19,False,0,False,True
ORD-12180,2025-12-17,Supplier B (China),Air Freight,Electronics,8348.56,7,6,False,0,False,True
ORD-12181,2025-04-18,Supplier D (India),Air Freight,Electronics,5066.65,30,37,True,7,False,False
ORD-12182,2025-03-15,Supplier A (Germany),Rail Freight,Industrial Components,19314.36,14,15,True,1,False,False
ORD-12183,2025-02-08,Supplier A (Germany),Ocean Cargo,Raw Materials,11217.55,7,10,True,3,False,False
ORD-12184,2025-06-08,Supplier B (China),Ocean Cargo,Raw Materials,6600.45,7,21,True,14,False,False
ORD-12185,2025-03-12,Supplier A (Germany),Air Freight,Heavy Machinery,1107.02,30,33,True,3,False,False
ORD-12186,2025-11-08,Supplier A (Germany),Ocean Cargo,Electronics,2804.01,30,28,False,0,False,True
ORD-12187,2025-08-29,Supplier D (India),Air Freight,Industrial Components,11711.51,21,23,True,2,False,False
ORD-12188,2025-10-25,Supplier E (Vietnam),Air Freight,Heavy Machinery,1736.97,14,14,False,0,False,True
ORD-12189,2025-02-05,Supplier B (China),Air Freight,Industrial Components,2663.57,21,27,True,6,False,False
ORD-12190,2025-03-25,Supplier B (China),Ocean Cargo,Electronics,2169.65,21,21,False,0,True,False
ORD-12191,2025-09-20,Supplier B (China),Ocean Cargo,Electronics,6781.04,7,11,True,4,False,False
ORD-12192,2025-11-06,Supplier B (China),Air Freight,Electronics,10624.2,30,30,False,0,False,True
ORD-12193,2025-06-21,Supplier A (Germany),Express Courier,Raw Materials,10632.59,7,14,True,7,False,False
ORD-12194,2025-06-22,Supplier E (Vietnam),Air Freight,Electronics,2484.3,14,15,True,1,False,False
ORD-12195,2025-12-28,Supplier A (Germany),Ocean Cargo,Heavy Machinery,6707.13,21,24,True,3,False,False
ORD-12196,2025-02-16,Supplier B (China),Rail Freight,Raw Materials,2392.5,14,17,True,3,False,False
ORD-12197,2025-05-21,Supplier A (Germany),Ocean Cargo,Industrial Components,4152.9,30,32,True,2,False,False
ORD-12198,2025-04-28,Supplier D (India),Express Courier,Heavy Machinery,7451.23,30,28,False,0,False,True
ORD-12199,2025-10-04,Supplier D (India),Rail Freight,Heavy Machinery,11488.48,45,47,True,2,False,False
ORD-12200,2025-08-02,Supplier E (Vietnam),Ocean Cargo,Industrial Components,880.49,14,15,True,1,False,False
ORD-12201,2025-08-08,Supplier D (India),Express Courier,Raw Materials,5318.29,7,9,True,2,False,False
ORD-12202,2025-01-26,Supplier B (China),Express Courier,Heavy Machinery,15151.19,14,13,False,0,False,True
ORD-12203,2025-01-09,Supplier A (Germany),Ocean Cargo,Heavy Machinery,5918.13,21,24,True,3,False,False
ORD-12204,2025-09-28,Supplier C (USA),Air Freight,Heavy Machinery,5250.56,30,31,True,1,False,False
ORD-12205,2025-01-10,Supplier B (China),Rail Freight,Raw Materials,3132.52,30,29,False,0,False,True
ORD-12206,2025-05-01,Supplier C (USA),Express Courier,Raw Materials,14832.89,14,16,True,2,False,False
ORD-12207,2025-05-05,Supplier A (Germany),Air Freight,Raw Materials,3250.53,14,15,True,1,False,False
ORD-12208,2025-06-19,Supplier A (Germany),Ocean Cargo,Heavy Machinery,4536.36,14,16,True,2,False,False
ORD-12209,2025-03-13,Supplier B (China),Express Courier,Electronics,3373.92,21,21,False,0,False,True
ORD-12210,2025-06-01,Supplier C (USA),Ocean Cargo,Industrial Components,5359.13,21,21,False,0,False,True
ORD-12211,2025-07-27,Supplier D (India),Ocean Cargo,Electronics,15375.36,7,7,False,0,True,False
ORD-12212,2025-02-18,Supplier A (Germany),Express Courier,Raw Materials,2380.62,14,17,True,3,False,False
ORD-12213,2025-06-03,Supplier B (China),Ocean Cargo,Heavy Machinery,5377.84,7,6,False,0,False,True
ORD-12214,2025-12-13,Supplier A (Germany),Ocean Cargo,Heavy Machinery,6720.05,45,43,False,0,False,True
ORD-12215,2025-10-20,Supplier A (Germany),Express Courier,Electronics,2566.08,21,23,True,2,False,False
ORD-12216,2025-03-09,Supplier B (China),Express Courier,Electronics,4688.12,30,31,True,1,False,False
ORD-12217,2025-02-19,Supplier A (Germany),Ocean Cargo,Industrial Components,21613.47,45,51,True,6,False,False
ORD-12218,2025-06-01,Supplier A (Germany),Ocean Cargo,Heavy Machinery,1194.17,30,34,True,4,False,False
ORD-12219,2025-01-19,Supplier B (China),Ocean Cargo,Electronics,3508.84,45,53,True,8,False,False
ORD-12220,2025-04-10,Supplier B (China),Rail Freight,Industrial Components,6005.6,7,10,True,3,False,False
ORD-12221,2025-03-01,Supplier A (Germany),Air Freight,Raw Materials,3638.2,7,12,True,5,False,False
ORD-12222,2025-06-16,Supplier A (Germany),Air Freight,Electronics,49463.88,21,21,False,0,False,True
ORD-12223,2025-07-21,Supplier A (Germany),Ocean Cargo,Raw Materials,7623.21,30,28,False,0,False,True
ORD-12224,2025-12-11,Supplier A (Germany),Express Courier,Industrial Components,2131.34,45,50,True,5,False,False
ORD-12225,2025-05-26,Supplier C (USA),Air Freight,Raw Materials,757.93,14,12,False,0,False,True
ORD-12226,2025-06-13,Supplier B (China),Air Freight,Heavy Machinery,6452.49,14,14,False,0,False,True
ORD-12227,2025-08-30,Supplier B (China),Air Freight,Heavy Machinery,2685.18,21,23,True,2,False,False
ORD-12228,2025-03-10,Supplier B (China),Express Courier,Raw Materials,13782.0,30,30,False,0,False,True
ORD-12229,2025-06-24,Supplier C (USA),Air Freight,Heavy Machinery,3944.62,14,19,True,5,False,False
ORD-12230,2025-02-18,Supplier D (India),Ocean Cargo,Industrial Components,3119.16,21,19,False,0,False,True
ORD-12231,2025-04-18,Supplier D (India),Ocean Cargo,Heavy Machinery,3077.28,21,32,True,11,False,False
ORD-12232,2025-08-14,Supplier D (India),Express Courier,Raw Materials,10820.6,30,31,True,1,False,False
ORD-12233,2025-06-10,Supplier B (China),Ocean Cargo,Raw Materials,6853.17,14,17,True,3,False,False
ORD-12234,2025-04-29,Supplier C (USA),Air Freight,Raw Materials,20025.57,14,12,False,0,False,True
ORD-12235,2025-05-29,Supplier C (USA),Ocean Cargo,Electronics,4137.78,14,17,True,3,False,False
ORD-12236,2025-05-30,Supplier A (Germany),Rail Freight,Raw Materials,9796.92,7,5,False,0,False,True
ORD-12237,2025-10-20,Supplier A (Germany),Ocean Cargo,Industrial Components,9931.84,14,18,True,4,False,False
ORD-12238,2025-05-23,Supplier B (China),Rail Freight,Heavy Machinery,8425.78,45,51,True,6,False,False
ORD-12239,2025-06-09,Supplier E (Vietnam),Express Courier,Heavy Machinery,3268.59,7,14,True,7,False,False
ORD-12240,2025-01-11,Supplier B (China),Air Freight,Electronics,7177.64,7,7,False,0,False,True
ORD-12241,2025-05-18,Supplier D (India),Ocean Cargo,Electronics,4546.92,7,8,True,1,False,False
ORD-12242,2025-03-19,Supplier B (China),Air Freight,Industrial Components,4452.35,7,5,False,0,False,True
ORD-12243,2025-03-18,Supplier B (China),Ocean Cargo,Raw Materials,2579.5,21,21,False,0,False,True
ORD-12244,2025-09-11,Supplier A (Germany),Air Freight,Electronics,901.2,45,46,True,1,False,False
ORD-12245,2025-09-15,Supplier A (Germany),Ocean Cargo,Heavy Machinery,13342.39,30,28,False,0,False,True
ORD-12246,2025-11-16,Supplier D (India),Rail Freight,Electronics,6941.32,14,16,True,2,False,False
ORD-12247,2025-10-18,Supplier C (USA),Air Freight,Electronics,1678.14,7,9,True,2,False,False
ORD-12248,2025-09-20,Supplier B (China),Express Courier,Raw Materials,8726.93,30,36,True,6,False,False
ORD-12249,2025-03-26,Supplier D (India),Air Freight,Electronics,13554.97,21,23,True,2,False,False
ORD-12250,2025-05-26,Supplier A (Germany),Air Freight,Industrial Components,9155.72,30,30,False,0,False,True
ORD-12251,2025-11-19,Supplier E (Vietnam),Express Courier,Heavy Machinery,2408.33,7,7,False,0,False,True
ORD-12252,2025-02-11,Supplier B (China),Ocean Cargo,Raw Materials,2736.42,45,52,True,7,False,False
ORD-12253,2025-05-05,Supplier B (China),Express Courier,Heavy Machinery,3170.67,30,41,True,11,False,False
ORD-12254,2025-06-16,Supplier B (China),Air Freight,Industrial Components,9787.56,7,11,True,4,False,False
ORD-12255,2025-08-29,Supplier A (Germany),Ocean Cargo,Industrial Components,7209.59,7,9,True,2,False,False
